environment	page node id	link	url location	page title	drupal content type	publish status	page content age	total views	status codes	path depth	team count	team ids	team names	block teams count	block team ids	block teams	total node count	reusable block count	# blocks with no team	blocks with team matching page	blocks with team not matching page	percent blocks no team	percent blocks page team match	block types	block type details	reusable block types
arts	1455420	link	https://arts.ucalgary.ca/history/about/alumni/hist-about-graduate-alumni	HIST About Graduate Alumni	Basic page	Published	2.3	90	200	3	1	29	HIST - 29	1	29	HIST - 29	9	1	1	8	0	11	89	Banner|Hero CTA|Text Grid	Banner (2,2023-09-26) | Hero CTA (1,2023-02-16) | Text Grid (6,2020-09-22)	Banner
arts	1455428	link	https://arts.ucalgary.ca/graduate-student-handbook	DRAFT HIST Graduate Student Handbook	Basic page	Unpublished	0.6		403	0	1	29	HIST - 29	1	29	HIST - 29	39	2	1	38	0	3	97	Banner|Divider|Hero CTA|More Information|Schedule|Sidekick CTA|Text|Text Grid	Banner (2,2023-09-26) | Divider (11,2023-07-10) | Hero CTA (1,2023-02-16) | More Information (2,2025-06-24) | Schedule (1,2023-09-26) | Sidekick CTA (1,2023-09-26) | Text (17,2023-09-26) | Text Grid (4,2020-07-03)	More Information
arts	1455430	link	https://arts.ucalgary.ca/history/current-students/graduate/hist-current-graduate-ma-program-schedule	HIST Current Graduate MA program schedule	Basic page	Published	1.7	7	200	3	1	29	HIST - 29	1	29	HIST - 29	6		1	5	0	17	83	Banner|Hero CTA|Text Grid	Banner (2,2023-09-26) | Hero CTA (1,2023-02-16) | Text Grid (3,2024-04-19)	
arts	1455432	link	https://arts.ucalgary.ca/history/current-students/graduate/hist-current-graduate-phd-program-schedule	HIST Current Graduate PhD program schedule	Basic page	Published	2.3	30	200	3	1	29	HIST - 29	1	29	HIST - 29	6		1	5	0	17	83	Banner|Hero CTA|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Text Grid (4,2023-07-10)	
arts	1455436	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/italian/programs-and-resources	ITAL Programs and Resources	Basic page	Published	2.3	6	200	2	1	47	ITAL - 47	2	22|47	ITAL - 47|SLLLC - 22	4		1	0	3	25	0	Divider|Hero CTA|Image with Text	Divider (1,2020-06-18) | Hero CTA (1,2023-02-16) | Image with Text (2,2023-09-26)	
arts	1455442	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/italian/programs-and-resources/resources	ITAL Resources	Basic page	Published	0.6	135	200	3	1	47	ITAL - 47	5	1|2|22|47|49	ARTS - 1|CLARE - 2|ITAL - 47|JPNS - 49|SLLLC - 22	10	3	1	2	7	10	20	Banner|Divider|Hero CTA|Image|More Information|Text|Text Grid	Banner (3,2023-09-26) | Divider (1,2020-06-11) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | More Information (1,2025-06-20) | Text (2,2023-09-26) | Text Grid (1,2022-03-23)	More Information|Text|Text Grid
arts	1455448	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/future-students/graduate/contacts	SLLLC Future Graduate program contacts	Basic page	Published	0.5	43	200	3	1	22	SLLLC - 22	2	22|60	LING - 22|SLLLC - 22	4	2	1	2	1	25	50	Hero CTA|Info Shim|Text Grid	Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | Text Grid (2,2025-06-30)	Text Grid
arts	1455450	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/chinese/home/assessment-and-placement/chinese-proficiency-testing	Chinese Proficiency Testing	Basic page	Published	1.7	837	200	4	1	39	CHIN - 39	13	22|37|39|41|43|45|47|49|51|53|54|55|60	ALMC - 37|CHIN - 39|FREN - 41|FRENCH CENTRE - 54|GERM - 43|INDL - 45|ITAL - 47|JPNS - 49|LING - 22|LRC - 55|RUSS - 51|SLLLC - 22|SPAN - 53	6		1	4	1	17	67	Banner|Hero CTA|Text	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Text (4,2024-04-26)	
arts	1455452	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/chinese/home/community/calgary-chinese-language-and-culture-resources	Calgary Chinese Language and Culture Resources	Basic page	Published	2.5	227	200	4	1	39	CHIN - 39	2	22|39	CHIN - 39|SLLLC - 22	6	1	1	4	1	17	67	Accordion|Divider|Hero CTA|More Information|Text Grid	Accordion (1,2020-06-15) | Divider (2,2020-06-15) | Hero CTA (1,2023-02-16) | More Information (1,2023-07-10) | Text Grid (1,2020-06-15)	More Information
arts	1455454	link	https://arts.ucalgary.ca/sociology/contact	SOCI Contact	Basic page	Published	0.3	967	200	1	1	35	SOCI - 35	2	1|35	ARTS - 1|SOCI - 35	7	4	1	4	2	14	57	Banner|Hero CTA|More Information|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (3,2025-01-22) | Text Grid (2,2025-10-09)	Banner|More Information|Text Grid
arts	1455476	link	https://arts.ucalgary.ca/sociology/research/ethics-approval	SOCI Ethics Approval	Basic page	Published	2.3	19	200	2	1	35	SOCI - 35	1	35	SOCI - 35	3		1	2	0	33	67	Divider|Hero CTA|Text	Divider (1,2023-07-10) | Hero CTA (1,2023-02-16) | Text (1,2023-09-26)	
arts	1455492	link	https://arts.ucalgary.ca/sociology/current-students/graduate/sociology-graduate-students-caucus	SOCI Current Graduate Sociology Graduate Students Caucus	Basic page	Published	2.3	55	200	3	1	35	SOCI - 35	2	25|35	CMSS - 25|SOCI - 35	4		1	2	1	25	50	Banner|Divider|Hero CTA	Banner (2,2023-09-26) | Divider (1,2020-07-30) | Hero CTA (1,2023-02-16)	
arts	1455506	link	https://arts.ucalgary.ca/sociology/future-students/graduate/phd-candidacy-policies	SOCI Future Graduate PhD Program Requirements	Basic page	Published	0.3	103	200	3	1	35	SOCI - 35	1	35	SOCI - 35	11	1	1	10	0	9	91	Banner|Checklist|Divider|Hero CTA|Text Grid	Banner (1,2023-09-26) | Checklist (1,2023-09-26) | Divider (1,2020-06-22) | Hero CTA (1,2023-02-16) | Text Grid (7,2025-09-15)	Text Grid
arts	1455512	link	https://arts.ucalgary.ca/sociology/future-students/undergraduate/programs/law-and-society	SOCI Future Undergraduate Law and Society	Basic page	Published	1.7	894	200	4	1	35	SOCI - 35	1	35	SOCI - 35	5	1	1	4	0	20	80	Banner|Hero CTA|Info Shim|More Information|Sidekick CTA	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | More Information (1,2024-04-15) | Sidekick CTA (1,2023-09-26)	Banner
arts	1455514	link	https://arts.ucalgary.ca/sociology/future-students/undergraduate/programs/sociology	SOCI Future Undergraduate Sociology	Basic page	Published	1.7	1476	200	4	1	35	SOCI - 35	2	1|35	ARTS - 1|SOCI - 35	6	2	1	4	1	17	67	Banner|Hero CTA|Info Shim|More Information|Sidekick CTA	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | More Information (2,2024-04-15) | Sidekick CTA (1,2023-09-26)	Banner|Info Shim
arts	1455520	link	https://arts.ucalgary.ca/sociology/current-students/undergraduate/career-advice	SOCI Current Undergraduate Career Advice	Basic page	Published	2.3	437	200	3	1	35	SOCI - 35	1	35	SOCI - 35	6	1	1	5	0	17	83	Banner|Divider|Hero CTA|Text Grid	Banner (2,2023-09-26) | Divider (1,2020-06-22) | Hero CTA (1,2023-02-16) | Text Grid (2,2023-07-10)	Text Grid
arts	1455524	link	https://arts.ucalgary.ca/sociology/news	SOCI News	Basic page	Published	1	441	200	1	1	35	SOCI - 35	1	35	SOCI - 35	5		1	4	0	20	80	Banner|Divider|Hero CTA|News Feed	Banner (1,2023-09-26) | Divider (1,2020-06-29) | Hero CTA (1,2023-02-16) | News Feed (2,2025-01-20)	
arts	1455530	link	https://arts.ucalgary.ca/sociology/news/publications	SOCI Publications	Basic page	Published	1.6	110	302	2	1	35	SOCI - 35	1	35	SOCI - 35	2		1	1	0	50	50	Hero CTA|News Feed	Hero CTA (1,2023-02-16) | News Feed (1,2024-06-12)	
arts	1455542	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/current-students/undergraduate/linguistics	SLLLC Current students undergraduate Linguistics resources	Basic page	Published	0.3	495	200	3	2	22|60	LING - 22|SLLLC - 22	4	1|2|22|60	ARTS - 1|CLARE - 2|LING - 22|SLLLC - 22	18	6	1	3	14	6	17	Accordion (Minimal)|Banner|Divider|Hero CTA|Info Shim|More Information|News Feed|Text|Text Grid	Accordion (Minimal) (1,2024-04-23) | Banner (4,2023-09-26) | Divider (2,2023-07-10) | Hero CTA (1,2023-02-16) | Info Shim (1,2024-04-23) | More Information (3,2025-10-01) | News Feed (1,2024-06-06) | Text (4,2025-09-25) | Text Grid (1,2023-06-06)	Banner|More Information|Text|Text Grid
arts	1455544	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/french-centre-repsit-civilization	French Centre REPSIT Civilization	Basic page	Published	0.5	45	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	7		1	6	0	14	86	Accordion|Divider|Hero CTA	Accordion (3,2025-07-17) | Divider (3,2023-07-10) | Hero CTA (1,2023-02-16)	
arts	1455546	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/french-centre-repsit-dictionnaires	French Centre REPSIT Dictionnaires	Basic page	Published	0.5	46	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2025-07-18) | Divider (1,2020-06-17) | Hero CTA (1,2023-02-16)	
arts	1455548	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/french-centre-repsit-exercices-de-langue-grammarie	French Centre REPSIT Exercices de langue Grammarie	Basic page	Published	0.4	754	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	12		1	11	0	8	92	Accordion|Divider|Hero CTA	Accordion (10,2025-08-11) | Divider (1,2020-06-17) | Hero CTA (1,2023-02-16)	
arts	1455550	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/french-centre-repsit-exercisces-de-langue-vocabulaire	French Centre REPSIT Exercisces de Langue Vocabulaire	Basic page	Published	2.9	153	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2020-06-18) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455552	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/comprehension-culture-phonetique	French Centre REPSIT Exercices de langue Compréhension, culture, phonétique	Basic page	Published	2.9	261	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	2		1	1	0	50	50	Accordion|Hero CTA	Accordion (1,2020-06-26) | Hero CTA (1,2023-02-16)	
arts	1455554	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/delf-dalf	French Centre REPSIT DELF-DALF	Basic page	Published	0.4	3755	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	5		1	4	0	20	80	Accordion|Divider|Hero CTA	Accordion (3,2025-08-06) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455556	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/french-centre-repsit-rhetorique	French Centre REPSIT Rhetorique	Basic page	Published	0.4	14	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2025-08-06) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455558	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/french-centre-repsit-journaux-et-medias	French Centre REPSIT Journaux et médias	Basic page	Published	0.5	63	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2025-07-21) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455560	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/librairies-bibliotheques-et-maisons-dedition	French Centre REPSIT Librairies, bibliothèques et maisons d'édition	Basic page	Published	0.5	24	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2025-07-22) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455562	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/linguistique	French Centre REPSIT Linguistique	Basic page	Published	2.9	36	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2020-06-18) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455564	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/french-centre-repsit-litterature	French Centre REPSIT Littérature	Basic page	Published	0.4	60	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	7		1	6	0	14	86	Accordion|Divider|Hero CTA	Accordion (5,2025-08-06) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455566	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/litterature-jeunesse	French Centre REPSIT Littérature jeunesse	Basic page	Published	0.4	30	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2025-08-11) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455570	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/musique	French Centre REPSIT Musique	Basic page	Published	0.5	16	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	3		1	2	0	33	67	Accordion|Divider|Hero CTA	Accordion (1,2025-07-31) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455572	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/french-centre/repsit/french-centre-repsit-pedagogie	French Centre REPSIT Pédagogie	Basic page	Published	0.4	40	200	3	1	54	FRENCH CENTRE - 54	1	54	FRENCH CENTRE - 54	6		1	5	0	17	83	Accordion|Divider|Hero CTA	Accordion (4,2025-08-25) | Divider (1,2020-06-18) | Hero CTA (1,2023-02-16)	
arts	1455573	link	https://arts.ucalgary.ca/sociology/future-students/graduate/recent-graduates/ma-graduates	SOCI Future Graduate MA Graduates	Basic page	Published	1.1	156	200	4	1	35	SOCI - 35	1	35	SOCI - 35	19		1	18	0	5	95	Hero CTA|Text Grid	Hero CTA (1,2023-02-16) | Text Grid (18,2024-11-20)	
arts	1455574	link	https://arts.ucalgary.ca/sociology/future-students/graduate/recent-graduates/phd-graduates	SOCI Future Graduate PhD Graduates	Basic page	Published	1.1	184	200	4	1	35	SOCI - 35	1	35	SOCI - 35	19		1	18	0	5	95	Hero CTA|Text Grid	Hero CTA (1,2023-02-16) | Text Grid (18,2024-11-20)	
arts	1455576	link	https://arts.ucalgary.ca/sociology/future-students/graduate/recent-graduates/past-postdoc-placements	SOCI Future Graduate Past Postdoc Placements	Basic page	Published	2.3	13	200	4	1	35	SOCI - 35	1	35	SOCI - 35	4		1	3	0	25	75	Banner|Hero CTA|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Text Grid (2,2020-08-28)	
arts	1455582	link	https://arts.ucalgary.ca/sociology/current-students/graduate/funding/departmental-scholarships-and-awards	SOCI Departmental Scholarships and Awards	Basic page	Published	2.3	160	200	4	1	35	SOCI - 35	1	35	SOCI - 35	19		1	18	0	5	95	Accordion|Banner|Divider|Hero CTA|Text|Text Grid	Accordion (1,2020-08-26) | Banner (4,2023-09-26) | Divider (5,2023-07-10) | Hero CTA (1,2023-02-16) | Text (7,2023-09-26) | Text Grid (1,2023-07-10)	
arts	1455587	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/current-students/undergraduate/student-clubs	SLLLC Current students undergraduate Student clubs	Basic page	Published	0.3	222	200	3	1	22	SLLLC - 22	7	1|22|39|41|43|51|60	ARTS - 1|CHIN - 39|FREN - 41|GERM - 43|LING - 22|RUSS - 51|SLLLC - 22	9	6	1	1	7	11	11	Hero CTA|More Information|Sidekick CTA	Hero CTA (1,2023-02-16) | More Information (7,2025-10-01) | Sidekick CTA (1,2023-09-26)	More Information
arts	1455588	link	https://arts.ucalgary.ca/languages-linguistics-literatures-cultures/future-students/graduate/how-apply	SLLLC Future Students Graduate How to Apply	Basic page	Published	0.5	348	200	3	2	22|60	LING - 22|SLLLC - 22	3	20|22|60	ANTH - 20|LING - 22|SLLLC - 22	10	2	1	2	7	10	20	Accordion|Banner|Checklist|Divider|Hero CTA|Info Shim|More Information|Text Grid	Accordion (1,2024-09-25) | Banner (2,2023-09-26) | Checklist (1,2023-12-14) | Divider (1,2020-06-29) | Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | More Information (1,2022-10-06) | Text Grid (2,2025-06-30)	Text Grid
arts	1455603	link	https://arts.ucalgary.ca/economics/future-students/graduate/job-placements	ECON Future Graduate Job Placements	Basic page	Published	1.3	601	200	3	1	27	ECON - 27	1	27	ECON - 27	6		1	5	0	17	83	Divider|Hero CTA|Text|Text Grid	Divider (2,2023-07-10) | Hero CTA (1,2023-02-16) | Text (1,2023-09-26) | Text Grid (2,2024-10-03)	
arts	1455605	link	https://arts.ucalgary.ca/economics/future-students/graduate/programs/master-arts-ma	ECON Future Graduate Master of Arts (MA)	Basic page	Published	0.2	493	200	4	1	27	ECON - 27	1	27	ECON - 27	4		1	3	0	25	75	Hero CTA|More Information|Sidekick CTA|Text Grid	Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Sidekick CTA (1,2025-10-23) | Text Grid (1,2023-07-10)	
arts	1455607	link	https://arts.ucalgary.ca/economics/future-students/graduate/programs/doctor-philosophy-phd	ECON Future Graduate Doctor of Philosophy (PhD)	Basic page	Published	0.5	864	200	4	1	27	ECON - 27	1	27	ECON - 27	8	3	1	7	0	12	88	Banner|Hero CTA|Image|More Information|Text|Text Grid	Banner (2,2023-09-26) | Hero CTA (1,2023-02-16) | Image (1,2023-09-26) | More Information (2,2025-07-22) | Text (1,2023-09-26) | Text Grid (1,2020-08-19)	Banner|More Information|Text Grid
arts	1455620	link	https://arts.ucalgary.ca/economics/current-students/undergraduate/presentations	ECON Current Undergraduate Presentations	Basic page	Published	2.3	82	200	3	1	27	ECON - 27	1	27	ECON - 27	3		1	2	0	33	67	Hero CTA|News Feed|Text	Hero CTA (1,2023-05-12) | News Feed (1,2022-11-28) | Text (1,2023-09-26)	
arts	1455640	link	https://arts.ucalgary.ca/economics/contact	ECON Contact	Basic page	Published	0.5	956	200	1	1	27	ECON - 27	2	1|27	ARTS - 1|ECON - 27	7	4	1	4	2	14	57	Banner|Hero CTA|More Information|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (3,2025-01-22) | Text Grid (2,2025-07-18)	Banner|More Information|Text Grid
arts	1455651	link	https://arts.ucalgary.ca/economics/research/research-conferences-workshops/inaugural-alumni-conference	ECON Research Workshops Inaugural Alumni Conference	Basic page	Published	2.3	9	200	3	1	27	ECON - 27	1	27	ECON - 27	5		1	4	0	20	80	Divider|Hero CTA|Text|Text Grid	Divider (1,2023-07-10) | Hero CTA (1,2023-02-16) | Text (2,2023-09-26) | Text Grid (1,2020-07-10)	
arts	1455673	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/contact	CMSS Contact	Basic page	Published	0.6	521	200	1	1	25	CMSS - 25	2	1|25	ARTS - 1|CMSS - 25	7	3	1	3	3	14	43	Banner|Hero CTA|Info Shim|More Information|Text Grid	Banner (1,2023-09-26) | Hero CTA (1,2023-07-10) | Info Shim (2,2024-06-13) | More Information (2,2025-02-10) | Text Grid (1,2025-06-23)	Banner|Info Shim|More Information
arts	1455689	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/future-students/fees-and-funding	CMSS Future Students Fees and Funding	Basic page	Published	1.7	475	200	2	1	25	CMSS - 25	2	22|25	CMSS - 25|SLLLC - 22	4	1	1	2	1	25	50	Hero CTA|More Information|Text|Trio CTA	Hero CTA (1,2023-07-10) | More Information (1,2023-07-10) | Text (1,2024-05-06) | Trio CTA (1,2024-04-08)	Trio CTA
arts	1455691	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/future-students/how-apply	CMSS Future Students How to Apply	Basic page	Published	2.3	46	200	2	1	25	CMSS - 25	1	25	CMSS - 25	6	1	1	5	0	17	83	Banner|Checklist|Hero CTA|More Information|Text Grid	Banner (2,2023-09-26) | Checklist (1,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (1,2022-10-06) | Text Grid (1,2023-07-10)	Banner
arts	1455697	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/future-students/graduate-programs/master-strategic-studies	CMSS Future Students Master of Strategic Studies	Basic page	Published	0.1	1834	200	3	1	25	CMSS - 25	1	25	CMSS - 25	7		1	6	0	14	86	Hero CTA|Info Shim|More Information|Text|Text Grid	Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-25) | More Information (1,2023-07-25) | Text (1,2025-11-24) | Text Grid (3,2025-11-24)	
arts	1455727	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/future-students/fees-and-funding/funding-policy	CMSS Future Students Funding Policy	Basic page	Published	1.9	210	200	3	1	25	CMSS - 25	1	25	CMSS - 25	10		1	9	0	10	90	Banner|Hero CTA|More Information|Text|Text Grid	Banner (2,2023-09-26) | Hero CTA (1,2023-02-16) | More Information (1,2024-03-04) | Text (4,2023-09-26) | Text Grid (2,2024-03-04)	
arts	1455760	link	https://arts.ucalgary.ca/calgary-institute-humanities/news-and-publications/newsletter	Newsletter | Calgary Institute for the Humanities | University of Calgary	Basic page	Published	1.4	43	200	2	1	24	CIH - 24	1	24	CIH - 24	11	1	1	10	0	9	91	Hero CTA|Image|Marketo|Text	Hero CTA (1,2023-04-26) | Image (8,2024-08-07) | Marketo (1,2023-06-15) | Text (1,2023-09-26)	Marketo
arts	1455763	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/future-students/graduate-programs/MSS-Thesis-Requirements	MSS Thesis Requirements	Basic page	Published	0.6	110	200|301	3	1	25	CMSS - 25	45	1|2|3|9|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|29|30|32|33|34|35|36|37|39|41|43|45|47|49|51|53|54|55|56|57|58|60|62|63|64|65	AGSC - 65|ALMC - 37|ANTH - 20|ART & ART HIST - 36|ARTS - 1|ARTS EDI|ASC - 14|ASHA - 16|CDWP - 23|CHIN - 39|CIH - 24|CLARE - 2|CMF - 21|CMSS - 25|Conference - ICCSLTE|COOP - 15|CRFA|ECON - 27|ENGL - 13|FREN - 41|FRENCH CENTRE - 54|GEOG - 3|Geospatial Information Technology|GERM - 43|HIST - 29|IIS - 30|INDL - 45|IT - 19|ITAL - 47|JPNS - 49|LARC - 32|LING - 22|LRC - 55|PHIL - 33|POLI - 9|PSYC - 34|Psychology Clinic|Psychology Equity(comma) Diversity and Inclusion|RDC - 17|Research - 18|RUSS - 51|SCPA - 26|SLLLC - 22|SOCI - 35|SPAN - 53	4	1	1	2	1	25	50	Banner|Hero CTA|Text|Text Grid	Banner (1,2025-01-08) | Hero CTA (1,2025-06-13) | Text (1,2025-01-08) | Text Grid (1,2025-06-13)	Text
arts	1455765	link	https://arts.ucalgary.ca/history/current-students/graduate/graduate-student-handbook	HIST Graduate Student Handbook	Basic page	Published	0.3	78	200	3	1	29	HIST - 29	1	29	HIST - 29	3		1	2	0	33	67	Banner|Hero CTA|Text	Banner (1,2023-09-26) | Hero CTA (1,2023-02-16) | Text (1,2025-10-10)	
arts	1455769	link	https://arts.ucalgary.ca/history/current-students/undergraduate/student-handbook	HIST Undergraduate Student Handbook	Basic page	Published	0.3	2480	200	3	1	29	HIST - 29	1	29	HIST - 29	3	2	1	2	0	33	67	Banner|Hero CTA|More Information	Banner (1,2025-10-09) | Hero CTA (1,2023-02-16) | More Information (1,2025-01-22)	Banner|More Information
arts	1455772	link	https://arts.ucalgary.ca/history/current-students/undergraduate/honours-application-process	HIST History Honours Application Process	Basic page	Published	1	120	200	3	1	29	HIST - 29	1	29	HIST - 29	4	1	1	3	0	25	75	Banner|Divider|Hero CTA|More Information	Banner (1,2024-11-29) | Divider (1,2023-07-10) | Hero CTA (1,2023-02-16) | More Information (1,2025-01-22)	More Information
arts	1455774	link	https://arts.ucalgary.ca/history/news	HIST News	Basic page	Published	2.3	182	200	1	1	29	HIST - 29	1	29	HIST - 29	6		1	5	0	17	83	Banner|Divider|Hero CTA|News Feed	Banner (1,2023-09-26) | Divider (1,2023-07-10) | Hero CTA (1,2023-02-16) | News Feed (3,2020-08-10)	
arts	1455776	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/research/publications/documents-canadian-arctic-sovereignty-and-security	CMSS Research Publications Documents on Canadian Arctic Sovereignty and Security	Basic page	Published	1.8	463	200	3	1	25	CMSS - 25	1	25	CMSS - 25	7		1	6	0	14	86	Banner|Divider|Hero CTA|Text|Thumbnail	Banner (1,2023-09-26) | Divider (1,2023-07-10) | Hero CTA (1,2023-02-16) | Text (3,2024-03-27) | Thumbnail (1,2024-02-29)	
arts	1455778	link	https://arts.ucalgary.ca/centre-military-security-strategic-studies/research/publications/journal-military-and-strategic-studies	CMSS Research Publications Journal for Military and Strategic Studies	Basic page	Published	0.8	520	200	3	1	25	CMSS - 25	1	25	CMSS - 25	6		1	5	0	17	83	Banner|Divider|Hero CTA|Text|Trio CTA	Banner (1,2023-09-26) | Divider (1,2023-07-10) | Hero CTA (1,2023-02-16) | Text (2,2025-03-27) | Trio CTA (1,2025-03-27)	
arts	1455824	link	https://arts.ucalgary.ca/art-art-history/about/facilities/studio-workshop-and-technical-resources/sculpture	ART About Facilities Studio Workshop Technical Sculpture	Basic page	Published	2.3	116	200	4	1	36	ART & ART HIST - 36	1	36	ART & ART HIST - 36	4	1	1	3	0	25	75	Hero CTA|Info Shim|Panorama|Text	Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | Panorama (1,2020-09-18) | Text (1,2023-09-26)	Info Shim
arts	1455826	link	https://arts.ucalgary.ca/art-art-history/about/facilities/studio-workshop-and-technical-resources/wood-and-metal-workshops	ART About Facilities Studio Workshop Technical Wood and metal workshops	Basic page	Published	2.3	907	200	4	1	36	ART & ART HIST - 36	1	36	ART & ART HIST - 36	7	1	1	6	0	14	86	Hero CTA|Info Shim|Panorama|Text	Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | Panorama (1,2020-09-18) | Text (4,2023-09-26)	Info Shim
arts	1455828	link	https://arts.ucalgary.ca/art-art-history/about/facilities/studio-workshop-and-technical-resources/animation-studio	ART About Facilities Studio Workshop Technical Animation studio	Basic page	Published	2.5	238	200	4	1	36	ART & ART HIST - 36	1	36	ART & ART HIST - 36	3	1	1	2	0	33	67	Hero CTA|Info Shim|Panorama	Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | Panorama (1,2020-09-18)	Info Shim
arts	1455830	link	https://arts.ucalgary.ca/art-art-history/about/facilities/studio-workshop-and-technical-resources/litho-studio	ART About Facilities Studio Workshop Technical Litho studio	Basic page	Published	2.5	22	200	4	1	36	ART & ART HIST - 36	1	36	ART & ART HIST - 36	3	1	1	2	0	33	67	Hero CTA|Info Shim|Panorama	Hero CTA (1,2023-02-16) | Info Shim (1,2023-07-10) | Panorama (1,2020-09-18)	Info Shim
